gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1145655068	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:90727?seid=1302612	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Philadelphia	8edbbde0-055e-11d8-b850-b8a03c50a862	32.77123527524553	-89.11639962039482									2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	90727	A-1379	Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): David B. Wake			2016-03-27T03:59Z		COORDINATE_REPROJECTED
1145655067	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:90724?seid=1481662	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Philadelphia	8edbbde0-055e-11d8-b850-b8a03c50a862	32.77123527524553	-89.11639962039482									2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	90724	A-1376	Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): David B. Wake			2016-03-27T03:59Z		COORDINATE_REPROJECTED
1145655093	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:90742?seid=314169	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	10 mi NW Philadelphia	8edbbde0-055e-11d8-b850-b8a03c50a862	32.873632144657364	-89.23760310312863					1968-12-14T00:00Z	14	12	1968	2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	90742		Museum of Vertebrate Zoology, University of California, Berkeley			Collector(s): unknown			2016-03-27T03:59Z		COORDINATE_REPROJECTED
1145655120	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:90737?seid=190292	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.3 mi SE Largo	8edbbde0-055e-11d8-b850-b8a03c50a862	38.873803985990044	-76.80047355329815					1966-09-19T00:00Z	19	9	1966	2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	90737	A-2125	Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): David B. Wake			2016-03-27T03:59Z		COORDINATE_REPROJECTED
1145465508	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:161834?seid=1421573	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Ellicott Pond, 7.0 km N and 1 km W Watsonville	8edbbde0-055e-11d8-b850-b8a03c50a862	36.929845245441676	-121.82623378904192					1978-01-14T00:00Z	14	1	1978	2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	161834	9758	Meredith J. Mahoney	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): Richard D. Sage			2016-03-27T03:55Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY
1145465484	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:161842?seid=1228014	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Ellicott Pond, 7.0 km N and 1 km W Watsonville	8edbbde0-055e-11d8-b850-b8a03c50a862	36.929845245441676	-121.82623378904192					1978-02-04T00:00Z	4	2	1978	2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	161842	9788	Meredith J. Mahoney	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): Richard D. Sage			2016-03-27T03:55Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY
1145408219	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:11035?seid=445678	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Frierson	8edbbde0-055e-11d8-b850-b8a03c50a862	32.25183892196713	-93.68971748092127									2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	11035		Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): L. S. Frierson			2016-03-27T03:53Z		COORDINATE_REPROJECTED
1145408293	09c4287e-e6d5-4552-a07f-bff8a00833d8	http://arctos.database.museum/guid/MVZ:Herp:11034?seid=474091	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Frierson	8edbbde0-055e-11d8-b850-b8a03c50a862	32.25183892196713	-93.68971748092127									2432006	2432006	PRESERVED_SPECIMEN	MVZ	Amphibian and reptile specimens	11034		Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): L. S. Frierson			2016-03-27T03:53Z		COORDINATE_REPROJECTED
686794373	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bdb47d-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.25 mi ESE Andrews	b554c320-0560-11d8-b851-b8a03c50a862	35.18421	-83.79404					1949-04-22T00:00Z	22	4	1949	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88969			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		
686794374	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bdb589-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1.25 mi ESE Andrews	b554c320-0560-11d8-b851-b8a03c50a862	35.18421	-83.79404					1949-04-22T00:00Z	22	4	1949	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88970			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		
686794349	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bd6fc2-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Patuxent Wildlife Research Center	b554c320-0560-11d8-b851-b8a03c50a862	39.05826	-76.78395					1942-10-04T00:00Z	4	10	1942	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88945			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		COORDINATE_ROUNDED
686794345	dce00a1f-f6b4-4e11-9771-92c62c40ad80	b7bd5f99-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Indian Creek Woods, NE Branchville	b554c320-0560-11d8-b851-b8a03c50a862	38.99698	-76.91758					1926-06-13T00:00Z	13	6	1926	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	88941			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:41Z		COORDINATE_ROUNDED
686860271	dce00a1f-f6b4-4e11-9771-92c62c40ad80	bbe3a27d-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	ca 4 mi S Geneva at Juniper Lake	b554c320-0560-11d8-b851-b8a03c50a862	32.52225	-84.5504					1973-03-19T00:00Z	19	3	1973	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	153653			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:42Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
686851902	dce00a1f-f6b4-4e11-9771-92c62c40ad80	bb77d012-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	2.8 mi W jct Rts 449 & 63	b554c320-0560-11d8-b851-b8a03c50a862	30.62799	-90.84883					1967-02-18T00:00Z	18	2	1967	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	145258			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:42Z		
686862428	dce00a1f-f6b4-4e11-9771-92c62c40ad80	bc04c631-b069-11e3-8cfe-90b11c41863e	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	E Reelfoot Lake	b554c320-0560-11d8-b851-b8a03c50a862	36.38369419369145	-89.35166677388882					1962-04-19T00:00Z	19	4	1962	2432006	2432006	PRESERVED_SPECIMEN	KU	KUH	155856			http://creativecommons.org/licenses/by/4.0/deed.en_US					2016-03-28T17:42Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED
543713390	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:SUA:7131	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Bloomfield	66522820-055c-11d8-b84e-b8a03c50a862	41.8426	-72.7407					1941-08-28T00:00Z	28	8	1941	2432006	2432006	PRESERVED_SPECIMEN	CAS	SUA	7131					"""A.E. Daugherty and L. Babbitt"""			2016-03-29T00:46Z		
1061333847	8935e64a-f762-11e1-a439-00145eb45e9a	http://arctos.database.museum/guid/UCM:Herp:15104?seid=2466197	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	4 miles NE Mehoopany	4cadac10-3e7b-11d9-8439-b8a03c50a862	41.61317999906316	-76.00767					1960-04-14T00:00Z	14	4	1960	2432006	2432006	PRESERVED_SPECIMEN	UCM	Amphibian and reptile specimens	15104		unknown	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): G. C. Shaefer			2016-03-29T05:19Z		COORDINATE_REPROJECTED
1061344759	8935e64a-f762-11e1-a439-00145eb45e9a	http://arctos.database.museum/guid/UCM:Herp:25072?seid=2457507	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	1 mile northeast fo Hodge	4cadac10-3e7b-11d9-8439-b8a03c50a862	32.28839	-92.71033					1964-03-31T00:00Z	31	3	1964	2432006	2432006	PRESERVED_SPECIMEN	UCM	Amphibian and reptile specimens	25072		unknown	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): J. M. Walker			2016-03-29T05:20Z		
543628233	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:4235	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1892-10-15T00:00Z	15	10	1892	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	4235	394				"""H.H. Brimley and C.S. Brimley"""			2016-03-29T00:44Z		
543635701	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:49071	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1916-05-10T00:00Z	10	5	1916	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	49071					"""C.S. Brimley"""			2016-03-29T00:45Z		
543628166	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:4229	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1892-10-15T00:00Z	15	10	1892	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	4229	395				"""H.H. Brimley and C.S. Brimley"""			2016-03-29T00:44Z		
543628333	cece4fc2-1fec-4bb5-a335-7252548e3f0b	urn:catalog:CAS:HERP:4244	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Raleigh	66522820-055c-11d8-b84e-b8a03c50a862	35.7801	-78.63882					1893-01-04T00:00Z	4	1	1893	2432006	2432006	PRESERVED_SPECIMEN	CAS	HERP	4244	652				"""H.H. Brimley and C.S. Brimley"""			2016-03-29T00:44Z		
785422073	28573c0a-b833-41b1-9999-56c6b9bce519	6fc82766-fae3-11e2-9ad0-70f395011fa2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Georgia Highway 46 at Oconee River; approximately 4.0 kilometers South South West of Barnhill	2c6e6b89-8473-44ae-803f-60267d9bf6de	32.30151	-82.69425					2009-03-28T00:00Z	28	3	2009	2432006	2432006	PRESERVED_SPECIMEN	GSU	GSU-Herp	2254			http://creativecommons.org/publicdomain/zero/1.0		Stevenson, Dirk		NATIVE	2016-03-30T22:12Z		COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE
785422072	28573c0a-b833-41b1-9999-56c6b9bce519	6fc8260a-fae3-11e2-9ad0-70f395011fa2	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Georgia Highway 280 / Georgia Highway 30 at the Oconee River; 1.3 kilometers West of Mount Vernon city limits	2c6e6b89-8473-44ae-803f-60267d9bf6de	32.19509	-82.62872					2009-03-23T00:00Z	23	3	2009	2432006	2432006	PRESERVED_SPECIMEN	GSU	GSU-Herp	2253			http://creativecommons.org/publicdomain/zero/1.0		Stevenson, Dirk		NATIVE	2016-03-30T22:12Z		COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE
1099834754	861d3d64-f762-11e1-a439-00145eb45e9a	urn:uuid:7a86dccc-90dc-49cb-9fe9-1091581c6e35	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Yale Preserve: Wetland YP5	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.31902	-72.99041					2015-06-11T00:00Z	11	6	2015	2432006	2432006	PRESERVED_SPECIMEN	YPM	VZ	YPM HERA 015702				Yale Peabody Museum of Natural History	Gregory J. Watkins-Colwell, Maxime R. Lambert, Alexander J. Forcade, Adam Goh, Peter Smith			2016-04-05T17:59Z		COORDINATE_ROUNDED
1099834762	861d3d64-f762-11e1-a439-00145eb45e9a	urn:uuid:8d7c0f92-962d-43b5-8d93-a463195c3e03	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Yale Preserve: Wetland YP4	2e167bb0-4441-11db-9ba2-b8a03c50a862	41.31525	-72.99308					2015-05-06T00:00Z	6	5	2015	2432006	2432006	PRESERVED_SPECIMEN	YPM	VZ	YPM HERA 015665				Yale Peabody Museum of Natural History	Gregory J. Watkins-Colwell, Maxime R. Lambert			2016-04-05T17:59Z		COORDINATE_ROUNDED
476513226	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-111757	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Ind: Knox: cypress swamps	b4640710-8e03-11d8-b956-b8a03c50a862	38.437326189360846	-87.71676769063849									2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-111757		Catalog		President and Fellows of Harvard College	WSBlatchley			2016-04-11T22:34Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;COORDINATE_ACCURACY_INVALID
476568581	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-4826	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	Fla: Gulfport	b4640710-8e03-11d8-b956-b8a03c50a862	27.7485	-82.7012									2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-4826		Catalog		President and Fellows of Harvard College	Arthur G. Reynolds			2016-04-11T22:36Z		COORDINATE_ACCURACY_INVALID
476512231	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117583	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: South Carolina: Jasper Co: ca 8 km S. of Garnett	b4640710-8e03-11d8-b956-b8a03c50a862	32.53966	-81.26268					1993-03-27T00:00Z	27	3	1993	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117583	MCZ FS-A13738	Catalog		President and Fellows of Harvard College	Tom Sinclair			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476519954	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117768	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Suffolk Co: Brookhaven, Wading Brook	b4640710-8e03-11d8-b956-b8a03c50a862	40.95934	-72.85852					1991-05-31T00:00Z	31	5	1991	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117768		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476520035	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117789	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Suffolk: Wading River Area	b4640710-8e03-11d8-b956-b8a03c50a862	40.95017	-72.84274					1992-06-09T00:00Z	9	6	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117789		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476471195	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117804	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Orange: Mt Hope: Rte 11	b4640710-8e03-11d8-b956-b8a03c50a862	41.45833	-74.53194					1992-05-21T00:00Z	21	5	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117804		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476519804	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117794	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Orange: Mt Hope: Rte 11	b4640710-8e03-11d8-b956-b8a03c50a862	41.45833	-74.53194					1992-05-21T00:00Z	21	5	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117794		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476471193	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117790	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Suffolk: Wading River Area	b4640710-8e03-11d8-b956-b8a03c50a862	40.95017	-72.84274					1992-06-09T00:00Z	9	6	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117790		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476519834	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117802	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Orange: Mt Hope: Rte 11	b4640710-8e03-11d8-b956-b8a03c50a862	41.45833	-74.53194					1992-05-21T00:00Z	21	5	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117802		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476519832	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117800	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Orange: Mt Hope: Rte 11	b4640710-8e03-11d8-b956-b8a03c50a862	41.45833	-74.53194					1992-05-21T00:00Z	21	5	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117800		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476519953	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117767	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Suffolk Co: Brookhaven, Wading Brook	b4640710-8e03-11d8-b956-b8a03c50a862	40.95934	-72.85852					1991-05-31T00:00Z	31	5	1991	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117767		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476519835	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-117803	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: New York: Orange: Mt Hope: Rte 11	b4640710-8e03-11d8-b956-b8a03c50a862	41.45833	-74.53194					1992-05-21T00:00Z	21	5	1992	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-117803		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476583923	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-124799	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	USA: Delaware: New Castle: Blackbird State Forest: Saw Mill Road opposite Van Dyke Tract	b4640710-8e03-11d8-b956-b8a03c50a862	39.3453	-75.6814					1995-06-06T00:00Z	6	6	1995	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-124799		Catalog		President and Fellows of Harvard College	Peter R. Warny			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476566649	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-125407	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	3.5 mi. SE Hardeeville, HWY 46, roadside ditch	b4640710-8e03-11d8-b956-b8a03c50a862	32.25341	-81.03618					1978-03-11T00:00Z	11	3	1978	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-125407	CRS 7802	Catalog		President and Fellows of Harvard College	Dr. Robert Shoop, G.Williamson, Vertebrate Field Study Class			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476566554	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-125405	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	5 mi. SW of Guyton, River Swamp	b4640710-8e03-11d8-b956-b8a03c50a862	32.28509	-81.45218					1978-03-11T00:00Z	11	3	1978	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-125405		Catalog		President and Fellows of Harvard College	Rutgers Crew			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
476566555	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-125406	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	borrow pit, 6.1 mi. NE Hardeeville	b4640710-8e03-11d8-b956-b8a03c50a862	32.36753	-81.03749					1978-03-11T00:00Z	11	3	1978	2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-125406	CRS 7801	Catalog		President and Fellows of Harvard College	Dr. Robert Shoop, Vertebrate Field Study Class			2016-04-11T22:34Z		COORDINATE_ACCURACY_INVALID
476584832	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Herp:A-138712	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	US	West Greenwich, Arcadia Mgt. Area, 1.25 miles N of peak Mt. Tom	b4640710-8e03-11d8-b956-b8a03c50a862	41.59889	-71.74167									2432006	2432006	PRESERVED_SPECIMEN	MCZ	Herp	A-138712	MCZ-FS-A22825	Chris J Raithel		President and Fellows of Harvard College	[no agent data]			2016-04-11T22:35Z		COORDINATE_ROUNDED;COORDINATE_ACCURACY_INVALID;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
